any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_messages
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"pero es el experimento ya?/nan/no ha ido mal, no? XD/a ver qué tal esta/no voy a elegir c5 porque hay muchos negativos/hacerme ricx/c4 y c5 son los qu emás/ni c4 de las primeras filas/mirad la c2 y c3 en todos los juegos son positivos/ni c1 de las ultimas filas/menos alguna cosilla/si mi idea es escoger/filas 2,3 o 4/y columnas  2 3 o 4/f3 y c3?/si/okey/no me digais la j por si despues comprueban el chat XD/pues auí igual no? juego 5 f3 y c3/decirme a priori cual pillarais jajaz/hombre nosotros no te estamos diciendo que es ese el indicado, te ponemos solamente lo que haríamos/yo en esta ronda me la jugaría al 5/jajajaj/ahi ahi/que te sale que gans c¿/c/como lo veis?/eso es/muy bien/vale, he estado mirando los juegos/y depende de cada uno/pero las mejores son/f2 y c2/f3 y c3/f4 y c4/me acabi o de fijar que arriba nos pone que el juego seleccionado es el 5/donde te pone eso?"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"que te sale que ganas?/tiene lag/he sumado los máximos/y para C y F son 200/estaria bien que sumasen puntos de los 3/y que tal/y se repartiera/haciendolo para ganar más o menos lo mismo, estamos palmando todos/todos 3?/suma unos 180/si es individual, el que mas gana siempre es A/porque si es asi/cojo f4 y c4/cual quereis que eleja?/elija*/jaajajaj/lo has clavado/cual te pone ahora?/el 3/no podia decir nada antes, acabo de leer las intrucciones. llo siento me callo jajajaj/coge el c3 f3 del juego 3/se/que no tiene mala pinta/nada mala/me da miedo la siguiente parte del experimento/por ser un poco equitativos.. f3 c3 del juego 5?/lo que veais/por mi ok/lo malo es que teníamos que haberlo hecho desde el principìo a máximos de 2 e ir tunándonos cuándo palmamos nosotros/ahora ya seguimos aasi o que?/que me sugeris coger en este?/me la juego al juego 3 f3 y c3/lo que querais/si/si por mi vale/apuesto todo a ese jajaja/juego 1 f3 c3/os parece?/es lo mismo cambiando roles?/lo pone abajo/seguimos siendo las mismas personas/y empezará un nuevo periodo de 9 rondas/okey/juego 1?/por lo que supongo que se cambiarán roles, haremos lo mismo, y seremos los mismos/y quereis c3 y f3?/pero me la estoy jugando/seguro?/cfual propones si no?/ese/ese/akakjaja/ese el c2 y f2/vale, acabo de leer enteras las instrucciones/la segunda ronda es igual tienes razon/que me proponeis coger en esta?/repetimos f3 c3 del juego 5?/repartimos?/sisi/porque yo me la juego al 1 y la f3 y c3 entonces/si queréis ganar más, a mi no me importa/y coge el f4 c4 del juego 5/que osn 3 punto s de diferencia para mi solamente/F que dices?/y para vosotros más/vale bien/de acuerdo/vale/vale, quedan dos rondas/a ver/f3 c3 juego 3?/JUEGO 2 PERDON/o f2 c2 juego 2"
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,"por mi esa/y asi ganamos todos mas/vale/mirar otra mejor/que ahi ganamos poco/esa es la mejor/nada dejalo/asi/sii/nan/decirme/de acuerdo/bien/A me das envidia jajajaj llevarás ya casi 10 pavos/más los 5/el que mas se va a llevar siempre es A/sana, siempre sana/si/que tal ha ido la primera ronda?/joe macho jajajajaj"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"pero que no somos los mismo?/que me aconsejais pillar?/la ultima vez era mas facil/podrías haber sido egoísta y haber buscado tu beneficio solo/si no?/no lo se/somos diferentes?/juego 4 f3 c3/se supone que si, no?/jajaja/no se/A tenemos un esquirol, si duda es que no es el mismo jajaja/que esquirol?/?/??/has dicho antes que te gustaba el compañerismo?/o no eras tu?/siiii/bueno, que a ti también/por el compañerismo/y avaricia tb/que es navidad.../y hay mucho gasto/vas a ir a por tu máximo todo el rato?/po ir compensando en las rondas nuestros números/exacto/y nos llevamos todos los de mi grupo 23/muchas gracias :D/jajaja/y tanto/se va pagar la carrera con lo que saque/ajajajaj/vale escuchame/dime si te parece bien/ahora elijo yo, y las dos siguientes tu/lo que quieras/ejie esta y las siguiente dos uo/yo/juego 2?/si/fila f/y fila 1 y columna 5?/nooo/fila 5/columna 5/vale/juego 1 no?/sisi/si/es suerte participante a/f/antes te has llevado tu mas F/Solo tienes que leer/que nos llevamos lo mism/yaya/Que si primero le das mas a uno y luego mas a otro/Es que ganamos todos/f3 c3"
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,0,0,0,"juego3 otra vez/pues c3f3/juego 3/Si, el tema es no repetir los juegos excepto el 3/Si el 5 se volviese a repetir/C, entonces cada partida, se pone la diagonal con el numero del juego que toque no?/exaaacto/vale/pues igual f1 c1/buah que lastima/aqui no te puedes llevar casi puntos"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1,1,0,0,0,asi tu y yo ganamos lo mismo no?/entre los juegos si/vale/el juego es el 5/si/que fila coges?/fila 5 columna 5/?/no?/si/sii/que juego es grupo?/lo mismo/vamos a hacer ahora juego 5 fila 5 columna 5/juego 5 entonces?/vale/y porque no hacemos todo el rato juego 3 fila 3 columna 3/?/en las anteriores rondas/no te enojes/yo lo veo justo asi/el num de juego solo os lo dicen a vosotros/Ahora mismo A estas teniendo mucho beneficio/juego 1/por eso yo no se que combinacion ager/hacer*/Sigue haciendo caso/coge la f3c3/Que vamos bien/que es la mas justo/f1 c1/Seria c/ahora f3 c3/Hay que buscar el 80 para A todo el rato beneficiandonos/si/Yo me he apuntado los juegos/Juego 3/lo ultimo que habeis dicho antes/otra vez rl 3/nno me ha dado tiempo/a leerle/leerlo*/Ahora mismo A tiene el mayor beneficio/tu ganas 80 en el juego 1 11 juego2 22 juego3 33/Despues F/y asi todo el rato/pero di/f3 c3/perfe/thanks
1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,f5 c5/no?/f5 c5/escogeré c3/yo habia pensado columna 3/pero ganamos menos los dos/no?/no/si/porque aunque cojamos el mismo numero de filas y columnas el numero de lacelda es diferente/ya/por eso/el juego es el 3/si/1 y 1?/en la f4 y c4 es mas/cierto/va 4 y 4/ok/es lo mismo/vale sa la siguiente/vamos a poner todoe el rato/juego 3 columna 3 fila 3/si/vale?/deberíamos elegir el juego 1
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0,0,0,0,1,"no/asi ganamos todos mas que en los demas juegos/todo 1/pequeños míos, paz/todo 1/yo podria decirte 55/A escucha/IMPORTANTE/y despues c/entonces segun el juego que toque/coges ese numero/Pero si se repite el juego hay que cambiar el ciclo/y estadisticamente tu siempre ganas el max/y los otros dos acabaremos repartiendo/pq cambiar el ciclo?/Para que sea mas justo/ahh vale vale/no lo cambies/al final van a salir los mismos juegos/y es en el que tu ganas mas/siempre/No porque hay 5 juegos/9 rondas/que c5 vas a elejir??/yo f3/f5/si coges otra fila ganariamos mas puntos/por ejemplo f3 con c3/cual/vale/f3 y c3?/ok/f3 y c3?/es siempre igual si queremos ganar igual :)/ya jajaja/espera/3 y 3/es mas/nada no dejalo/si/3 3/ok/3 y 3/el 3/nono el 3 ganamos todos/no/si/tu ganas 80 en los dos/exacto/joder jajaja/igual/todo 1/esta clara/la jugada digo"
1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"sii/desde que lo hemos pillado si/solo quedan dos/animo!/pequeños mios/vamos/pequeñines/si lo hubiesemos pillado desde la primera ronda, podriamos haber elegido conforme, que ganeis loos dos por igual y me daria lo mismo ganar menos de 80/dime/Esto se trata de que tu obtengas el mayor beneficio/Que siempre esta en la columna c1 f1/A, No ves que te esta engañando todo el rato, te esta diciendo el1-1 porque es el que mas gana el, que se me quita a mi. yo podria decirte 5-5/Miralo en todos compruebalo/juego 2/Juego 2/elige la 22/F2 c2/valep/Una pena no darnos cuenta antes/Juego 1/cual cojo?/f1 c1"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"si/vale pues 11/hacemos todo el rato eso y ya esta/a lo tonto a va a sacar dinero/el maximo cada ronda/Juego 1/c1 f1/otra vez.. :(/valee/Juego 1/c1 f1/juego4/juego 1 otra vez jajajaja/el ultimo ya/pero si ha salido el 4/Como que 4?/como me estas rateando por 40 centimos/Porque te beneficia mas a ti?/si ha salido el 4/que dices/3/ok/yo f3/podemos elejir en esta ronda tu o yo el mas alto/y en la siguiente el otro para compensar los beneficios que se lleva a no/si eligimos en una ronda los putnos mas alto para ti y en la siguiente los puntos mas alto para mi, es peor?/no se, el que mas gana es A siempre/bueno ahora eligimos 3/el 4/3 y 3/pues fila 5 columna 5/?/?/bueno vale/o si quieres gana tu un poco mas ahora y en la siguiente yo?/me parece bien/pkey/pues 5 y 5?/si/vale el 3/tu ganas lo mismo en todas/vamos a coger el 3/asi el grupo A gana siempre 80/jejeje vale/o almenos yo no lo pille en las primeras :(/tranquiii/no pasa nada/muy amable/es unhonor trabajar asi/tu te ibas a llevar siempre el doble que nosotros/todo 4/yessss/valee/te has forrado A/y es la que mas ganaria yo y a/Y si tu ganas mas los demas al final tambien/que mentira/f1 c1 todo el rato"
1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1,0,1,0,0,1-1 2-2 las que benefician al c/Ya estas viendo que los datos el que mas ganas eres tu/No te miento/te esra engañando/ahora pongo c5f5/alaaaa/Enserio?/aclaraos/Que dices tu/que liada/juego 1/lleva todo el rato saliendo el 1 y no me he quejado/Lo que pasa es que te estas rayando/Por eso/nos has engañado al principio/Porque sale mas el 1/Es suerte/y dices que sale el 1 ahora?/Que he engañado de que/por 40 centimos/??/sisi/elijes tu la cantidad mas alta de c/y en la siguiente yo la de f/vale
1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1,1,0,0,0,"escoge la fila 1/ok/yo f1/di/vale/en la siguiente los punto mas alto para ti/vale/1?/pues cogemos f1 y c1 y en la siguiente eliges tu/okey/3/2 y 2?/si/vale/ynosotros 40/jajajaja/xd/igual no? juego 3/igual todo el rato/sisi/vale/se los echará de menos pequeños :'( un placer!/no porque?/de todas formas te ibas a llevar el doble siempre/aaah/lei otra cosa, lei \qborrado\q/jejeje/jajaja/un placer A!/A siempre te llevabas 80/esoooo/un placer/Enserio aun no lo has entendido?/para compensar/si/si estoy bucando lo mejor/madre mia/ahora decidme cual hay/que elija/Desde el principio/ha salido el 4/juego 1/o pongo 33 y a callar/el 4/vale vale/yo f5 y tu c5/perfecto"
1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,cual/vale/5/5?/vlae/vale/mejor volver a eligir la misma ;)/que opinas?/es lo mismo
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,0,1,0,0,"al final hemos ganado los mismos puntos tu y yo/perfect/el otro se esta forrando eh/jajajaj/ya ves/xD/asi de gratis/y no hace nada no?/nada/ahora en la siguiente te toca ganar a ti mas/5 5?/si quieres en esta ganas tu mas/dale al juego 3/coge el 3/claro/RECUERDA TODO 4/compañeros/un placer c y f :(/xd/No/claro que si/le has engañado dos rondas/c3f3/aa/44/juego 1/ha salido el 4/f1 c1/Eres muy ruin tio/eh/flipo/buenas/hola/hola/el A coges ls que mas puntos nos de a todos no?/en la columna dos es donde menos en negativo hay, solo unn -4/buena/asique voy a darle ahi todo el rato/intentando compensar f y c/Correct/pero claro, no te podemos decir el juego no?/Ni idea/ah ni idea/f1/ok/bueno/3?/ya seguimos asi entonces si te parece/pero si lo hacemos por separado creo que conseguimos mas/que en este en ningunoo hay una grande/gracias/1 y 1/te debo dos entonces no?/si si/no/seria en la siguiente yo/y en la ultima los dos repartidos/xd/okey/1 y 1 entonces/yo le di al juego 3/que es el que mas nos favorece a todos/cogiendo el 4 nos llevamos menos todos/nono mira la hoja/ya, pero que le di al 3/nos pone que le has dado al 4/sigue con el 3 fila 3 columna 3/que te favorece a ti mas tambien/el 3 fila 3 y columna 3 es el que mas favorece a todos/TODO 4 PEQUEÑOSSS/siii motess/vamoossss/JAJAJAJAJA/es el juego 5/claro que si/con c3f3/ganais lo mismo los dos/dos rondas haciendonos el lio para que ganara los dos+/es lo que te he dicho desde el principio"
1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1,1,0,0,0,"pues pillala igual/vale/alguna propuesta?/si que se puede/temnemos el juego cinco/2.2000000000000002/o 3.3/para equilibrar/jueg?/tres/Si coincidimos se supone que ganamos mas?/puede/ni idea, posiblemente/Que decis?/3.3?/ok/ok/el rojo se va pero nosotros igual/es dnd mas podeis ganar vosotros no?/si/ok/Si/f3/q esta mas equilibrado"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0,0,0,0,1,"pero lo que quieras/mejor seguir asi para mi ;)/eligimos 3?/como?/vale/seguimos con 3?/entonces la cogemos igual?/que opinas?/si/42495/sep/no?/okey/tenemos que quitarle al otro con negativo sin perder nostross mucho jajjajajajajjaajaj/he pensado lo mismo/xd/pero seria cruel/ya/pero es que sino.../que mas dara/jajjajajajajaj/igual/lo mismo/nan/todo 3/me di cuenta que pocos segundos antes de que se acabe el chat, se cambia solo de juego. Yo antes si pulsé todo 3/yaya/Habria que hablar mas/A, deberias elegir la fila 1 columna 1/que se supone que hay que hablar?/El lio no F/Aqui vamos a ir a buenas todos/no os peleeis/hago c3f3/cuatro/3.3?/si/sip/Perfecto/para que estaran las negativas/Para restar a los demás, pero supongo que a ninguno de los 3 nos interesa que nos resten/jajajaja/nan/claro/jajajajaj/lo que veas/f3/por 6 puntos ya ves/si eliges f3 me haces un favor/vele/vale/solo pierdes 6 puntos de lo maximo que te puedes llevar/yo 22 puntos/okey?/grande/XD/elige tu ahora lo maximo/y la siguiente yo/o si no esta ronda yo y la proxima tu/creo que ganamos mas haciendo una tu unz yo pero lo que quieras/vale/ok/pues esta tu/5?/vale/ok/vale/xd/42495/entocnes"
1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0,0,0,0,1,"si/ok/te toca ganar mas no?/esq tu en ningun cuadro ganas mucho la verdad/42495/?/vale gracias/okey/y el otro 80 como no.../solo gana eso/o 72/80 y 72/xd/excepto en las dos primeras que la he liado yo jajaja/xd jaj/42495/a mi tmabie se me cambio/y esta vez me di cuenta a tiempo y dije, uy, porque se cambió, y lo cambié rápido/tiene razon/estas atentos equipo/estad atentos/vale/bien!/sigamosa asi xd/mote/que no se os cambie e juego/estuve atenta y no se cambió :(/Sobre eso, intentar maximizar ganancias/elige mejor f3c3/es que yo no se el juego"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,0,"nod llrvsmod 40 y 40 los dos/y a 80/Tu tienes que elegir para obtener ganancias/Que nos tenemos que poner de acuerdo/y asi/teneis lo mismo/o q?/Vale A/33 desde el principio hubiera sido lo mas justo/Vamos a ponernos de acuerdo F/Hay que compensarse y así todos ganamos/tres/TRES/3.3/3.3?/3.3/ok/jajaja la de siempre/Siempre es la que nos iguala a C y F/si te fijas la 3.3 es siempre lo mismop y el rojo el doble/sI/uno/3.3/?/f5 y c5/bien/elie/f1/ok/f5 c5?/ok/c1 y f1/ahora 1/perfecto/mira si sumas 26 + 38 de las de antes y ahora da lo mismo que tu 54+10/si pero da igual que 32 +32/per ote tocaa/y luego en la siguiente gano yo mas?/vale/asi lo haciamos antes/sisi/con el otro componente/okey/tu antes eras el a no?/el mio tampoco/c estate atento nats/ni el mio/pues no lo entiendo/sigamos igual/da igual/dale/coge juego 5/que pasa/fila 5/columna 5/porque/se selecciona un juego/que nos pone a f y mi/prueba a ver/por eso, el juego 3 que ganamos todos mas que en ningun otro juego/y ahora es el 5/no/hazme caso"
1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0,0,0,0,1,juego 5 entonces?/da igual probamos juego 5 fila 5 columna 5/todo 5 agora/vale va/nos llevamos*/sisi/Y segun tu eleccion se divide para nosotros/pero decidme uno que no perdamos ninguno/con la f1 c1/Y realmente maximizar beneficio/con 33 creo que esta bien/Vale A/3.3/mismamente/cincoo/3.3/Siempre es igual
1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,Jajajajaja/jajaja/nan/nan/nan/nan/jajajajajajajaja/La gente escribe mucho/didi/jajajajajaja/no entiendo/estan haciendo cahnchullos/cinco/1.5/o f3 y c3 ques esta mas compensado/pero cmo tu me dejaste elejir/elijo el c1 f1/nono/tienes razon/ok/pero hazme el favor si la siguiente sale juego n1 elijo yo y luego tu porfavor/ya/(si eligiamos siempre el numero 3)/nan/=)/pues elegimos 3 porque si da lo mismo../seguimos siempre con el 3?/vale perfecto/no/seguimos siendo los mismos/ahhh/yo soy f/pensaba que iba rodando/de antes/vale/te sale mas rentable a/A ganas 80 igualmente/ahora que/porque no jugamos con el juego 3?/no entiendo el cambio/sigue con el 5/sigue con 5/te viene bien/pero porque ? si elegiendo el juego 3 ganais mas los dos/ganas 80/si lo digo por vosotros/es el juego 3/ganamos todos/f3c3/Tu el que mas/ahora que?/las diagonales son en las que mas ganamos/f1c1 f2c2 f3c3 f4c4 f5c5/f1 c1/sigo con c3f3?/No/En el juego 1 y 2/como que no/Tienes que poner f1 c1/en el 3/jajaja es broma/jajajajajaajaj/33/Jajajajja
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1,1,0,0,0,de 32 en 32/sisi/El bueno para todos es el juego 3/ya ves/hay es donde mas nos dan/es clave jajaja/100 puntos es un euro?
1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1,1,0,0,0,"creo q 50/ah ostras claro/llevamos c y f unos 6 pavos/5/vuelta a empezar/que pateo jajajajaja/perfecto/otra igual/vale/3? te lo pregunto solo para asegurarme ;)/pues 3 otra vez :)/jajajaj ya/3/el jugador A es lo que mas gana sin hacer nada!!/si si 3/ya :(/nono/okey/5/5 entoncces/si/perfect/1/1?/si/porque tu maximo tambien es 46/sino cogias tu/asi esta bien/okey/y todo esto cuantas veces mas hay que repeitrlo?/tranqui tranqui/jugando al juego 3 ganareis 40 cada uno/porque el juego se escoge por sorteo/dale al 5/vale/y como sabeis que es el juego 5 ?/nos lo pone/ahh/ahora el 3/ahora 3/todo 3/sii/en todos los juegos/con fila y columna mismo num/salen mas gamancias/exacto/Pero hay que intentar sacar el mayor beneficio/madre mia/F3 c3/y en el 4 y 5/3.3/Si porque va muy lento/sisi/media hora cada pantalla jajajaj/en el punto 12 de las instrucciones pone lo qe vale cada punto/A?/sisi, 3.3 a tope/la gente que escribe tanto ajajajjajaaj/Entonces ganamos 5€ más lo que sumemos aquí?/eso creo/o alomejor al acabar nos asignan tantos puntos segun lo hayamos hecho/si, tambien puede ser/Ni idea/33/Este es el juego bueno/jajajajaja/sisi/jajaja/todo al 3/pues hay sueño/Es un poco aburrido/va muy lento, no le dan al ok rapido/vale/igual no/otra no?/o quieres elejir la mas alta/que va por 6 puntos no me importa"
1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,en dos juegos no hemos ganado ni lo que ha ganado el en uno../jajajaj ya!!/pero creo que si lo haciamos uno tu y otro yo A ganaba aun mas/3/si jajaja/3/;)/3 =)/perf/3/pues son  18 rondas en total/y llevamos 11/5/5?/si quieres f4 y c4/porq asi ganas tu 10 mas/y yo solo pierdo 3 opuntos/okey/como quieras/4/4 entonces?/si/gracias/xd/de nada/xD
1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,juego 3 fila 3 columna 3/mi idolo jajaja/jajajjaj/? guaita/??/nada nada/todo 3 ahora participante a/sisi/entendido/cuidado/fijaros si cambia/no se cambie/eso/todo 3/todo 3/3/vale/con cual ganamos mas?/la 11 22 gana mas el f y 44 55 gano mas yo/el c*/la 33 es la mas igualada/pero cual cojo ahora?/en todos creo/la c1 f1/Es la mas repartida/Dentro de que todos ganamos/decidme que cojo ahora/f5c5/fa c4 y c5 l5/y eso?/con lo facil q es poner 3.3/con lo rapido que se hace/Exacto/Dan mucho tiempo creo yo/y despues de esto que habra/En un minuto se puede/y la gente escribe hasta el final/que bien ahora/Que suerte/el 3/manteca/3.3/ahora ha ido mas rapido/jajaja que no pare/sisi/Jajajajaja/pero si toca el juego 1 o 2 dejame elegir es lo unico/vale/eso si el jugadorA se va llevar 500 millones/yes/;)/no entiendo porque los otros se escriban tanto :)/ya ves jajaja/se estaran contando su vida o algo -.-/jajajaj/pero no se puede =)/ya jajaja/bueno 3/2/2?/podemos coger la 3/3/y la siguiente ganas tu/vale/entonces 3/3?/es q lo unico q pierdes son unos puntilos/si si me parece bien/entonces hacemos 18 y acabamos todo lo del lineex?/a esperar/que no cambie/atentos/todo 3/siii/A te estas llevando buen botin eh nats jajaja/que suerte jajaja/jejejeje  :P/ojala me hubiera tocado a/jajaja ya ves
1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,todo 3/valee/eso/Vale espera/Lo mas justo es repartir ganancias/aunque lo mejor seria f3c3/decidme el que mas ganemos todos
1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1,1,0,0,0,y con c3 f3/tu 72/nosotros 36 36/Pero si quieres igualar porque tengo un poco menos seria justo/Y empezar a repartir totalmente/Y salir ganando todos/La la f1/Seria esa opcion/estamos en el juego 5/ahoar/ahora/Porque asis e reparte/Aunque en unas yo gane menos/Como en esta/en la 4 y 5 yo gano menos/en la 3 igual/y en la 1 y en la 2/Yo mas/por 3 puntos entonces/el 3 las 6 que quedan/aqui me faltan los emoticonos/No entiendo de que habla la gente/Todo el rato es lo mismo/estaran ligando/o discuten pq restan/Jjajajajjaja/jajaja/jajajaja/Tan malos son?/el A los esta poniendo mal todo el rato/Porque se trata de que ganemos todos/claro/a mi me la jugaron la ultima vez jaja/nuestro A si que mola jajajajaj/si o q?/Creo yo vamos/oh yeah/SI?/ahoera cuentas jaja/madre mia/lo estamos haciendo de oro/ya estaba mirando si podemos ponerle una cantidad negativa/elije/vale a ver/o c1 f1/o c2 f2/por tres puntos ya ves/c2 f2 mejor no/ajaja/por eso te digo/si/3..y ya acabamos/sii/hola/hola/que fila vas a coger?/pero q juego seleccionamos/donde se selecciona/?/creo q si/ah/2/2?/si/okey/porque si cogemos la 1 pierdes mucho tu/aa es verdad/lo q quieras/no no la 2 por que yo pierdo 3 y tu ganas 11/me parece bien/:)/te parece bien lña 1?/que no se cambiee/va que dentro de nada acabamos/vamos equipo
